"","Title","Word","Num_in_doc","Num_in_total","Prop_in_doc","Prop_in_total","Relative_freq"
"872"," Consultation Paper on RTS on the implementation of group wide AML CFT policies in third countries  EBA CP 2017 08 ","standard",25,1115,1.05440742302826,0.0544298847892636,0.999977538238994
"873"," Consultation Paper on RTS on the implementation of group wide AML CFT policies in third countries  EBA CP 2017 08 ","authority",30,4891,1.26528890763391,0.238759252470214,1.0265296551637
"874"," Consultation Paper on RTS on the implementation of group wide AML CFT policies in third countries  EBA CP 2017 08 ","countrys",25,159,1.05440742302826,0.00776175038698916,1.04664567264127
"875"," Consultation Paper on RTS on the implementation of group wide AML CFT policies in third countries  EBA CP 2017 08 ","manage",26,713,1.09658371994939,0.0348058366410269,1.06177788330836
"876"," Consultation Paper on RTS on the implementation of group wide AML CFT policies in third countries  EBA CP 2017 08 ","groupwide",26,138,1.09658371994939,0.00673661354342455,1.08984710640596
"877"," Consultation Paper on RTS on the implementation of group wide AML CFT policies in third countries  EBA CP 2017 08 ","law",32,4399,1.34964150147617,0.2147417607067,1.13489974076947
"878"," Consultation Paper on RTS on the implementation of group wide AML CFT policies in third countries  EBA CP 2017 08 ","provide",34,5310,1.43399409531843,0.259213173301336,1.17478092201709
"879"," Consultation Paper on RTS on the implementation of group wide AML CFT policies in third countries  EBA CP 2017 08 ","amlcft",31,2372,1.30746520455504,0.115791647282631,1.19167355727241
"880"," Consultation Paper on RTS on the implementation of group wide AML CFT policies in third countries  EBA CP 2017 08 ","procedure",35,3052,1.47617039223956,0.148986554598056,1.32718383764151
"881"," Consultation Paper on RTS on the implementation of group wide AML CFT policies in third countries  EBA CP 2017 08 ","customer",44,9945,1.85575706452973,0.485475519488095,1.37028154504164
"882"," Consultation Paper on RTS on the implementation of group wide AML CFT policies in third countries  EBA CP 2017 08 ","additional",36,927,1.51834668916069,0.0452524692373519,1.47309421992334
"883"," Consultation Paper on RTS on the implementation of group wide AML CFT policies in third countries  EBA CP 2017 08 ","rts",38,40,1.60269928300295,0.00195264160678973,1.60074664139616
"884"," Consultation Paper on RTS on the implementation of group wide AML CFT policies in third countries  EBA CP 2017 08 ","policy",43,1644,1.8135807676086,0.0802535700390577,1.73332719756955
"885"," Consultation Paper on RTS on the implementation of group wide AML CFT policies in third countries  EBA CP 2017 08 ","mltf",45,1232,1.89793336145086,0.0601413614891235,1.83779199996174
"886"," Consultation Paper on RTS on the implementation of group wide AML CFT policies in third countries  EBA CP 2017 08 ","establish",47,2288,1.98228595529313,0.111691099908372,1.87059485538475
"887"," Consultation Paper on RTS on the implementation of group wide AML CFT policies in third countries  EBA CP 2017 08 ","draft",46,382,1.940109658372,0.0186477273448419,1.92146193102715
"888"," Consultation Paper on RTS on the implementation of group wide AML CFT policies in third countries  EBA CP 2017 08 ","majorityowned",49,127,2.06663854913539,0.00619963710155738,2.06043891203383
"889"," Consultation Paper on RTS on the implementation of group wide AML CFT policies in third countries  EBA CP 2017 08 ","measure",55,4782,2.31969633066217,0.233438304091712,2.08625802657046
"890"," Consultation Paper on RTS on the implementation of group wide AML CFT policies in third countries  EBA CP 2017 08 ","credit",52,1688,2.19316743989878,0.0824014758065264,2.11076596409225
"891"," Consultation Paper on RTS on the implementation of group wide AML CFT policies in third countries  EBA CP 2017 08 ","article",58,4588,2.44622522142556,0.223967992298782,2.22225722912678
"892"," Consultation Paper on RTS on the implementation of group wide AML CFT policies in third countries  EBA CP 2017 08 ","subsidiary",55,545,2.31969633066217,0.02660474189251,2.29309158876966
"893"," Consultation Paper on RTS on the implementation of group wide AML CFT policies in third countries  EBA CP 2017 08 ","financial",64,7429,2.69928300295234,0.362654362421022,2.33662864053132
"894"," Consultation Paper on RTS on the implementation of group wide AML CFT policies in third countries  EBA CP 2017 08 ","branch",57,680,2.40404892450443,0.0331949073154253,2.370854017189
"895"," Consultation Paper on RTS on the implementation of group wide AML CFT policies in third countries  EBA CP 2017 08 ","eu",60,2038,2.53057781526782,0.0994870898659365,2.43109072540188
"896"," Consultation Paper on RTS on the implementation of group wide AML CFT policies in third countries  EBA CP 2017 08 ","risk",69,9650,2.91016448755799,0.471074787638021,2.43908969991997
"897"," Consultation Paper on RTS on the implementation of group wide AML CFT policies in third countries  EBA CP 2017 08 ","directive",61,1787,2.57275411218895,0.087234263783331,2.48551984840562
"898"," Consultation Paper on RTS on the implementation of group wide AML CFT policies in third countries  EBA CP 2017 08 ","country",74,3639,3.12104597216364,0.177641570177695,2.94340440198595
"899"," Consultation Paper on RTS on the implementation of group wide AML CFT policies in third countries  EBA CP 2017 08 ","institution",86,4413,3.62716153521721,0.215425185269076,3.41173634994813
"900"," Consultation Paper on RTS on the implementation of group wide AML CFT policies in third countries  EBA CP 2017 08 ","3",98,1971,4.13327709827077,0.0962164151745637,4.03706068309621
"901"," DAML FAQ May 2019 v2 0","financial",8,7429,0.337410375369043,0.362654362421022,0.0252439870519792
"902"," DAML FAQ May 2019 v2 0","include",7,5117,0.295234078447912,0.249791677548576,0.0454424008993367
"903"," DAML FAQ May 2019 v2 0","subject",7,4527,0.295234078447912,0.220990213848427,0.0742438645994851
"904"," DAML FAQ May 2019 v2 0","account",7,3958,0.295234078447912,0.193213886991843,0.102020191456069
"905"," DAML FAQ May 2019 v2 0","legal",9,4354,0.379586672290173,0.212545038899062,0.167041633391111
"906"," DAML FAQ May 2019 v2 0","crime",7,2527,0.295234078447912,0.123358133508941,0.171875944938971
"907"," DAML FAQ May 2019 v2 0","body",6,1588,0.253057781526782,0.0775198717895521,0.17553790973723
"908"," DAML FAQ May 2019 v2 0","follow",7,2423,0.295234078447912,0.118281265331288,0.176952813116625
"909"," DAML FAQ May 2019 v2 0","action",6,1461,0.253057781526782,0.0713202346879947,0.181737546838787
"910"," DAML FAQ May 2019 v2 0","information",17,10623,0.716997047659215,0.518572794723181,0.198424252936034
"911"," DAML FAQ May 2019 v2 0","proceed",7,1897,0.295234078447912,0.0926040282020027,0.20263005024591
"912"," DAML FAQ May 2019 v2 0","intelligence",7,1610,0.295234078447912,0.0785938246732864,0.216640253774626
"913"," DAML FAQ May 2019 v2 0","court",7,1433,0.295234078447912,0.0699533855632419,0.22528069288467
"914"," DAML FAQ May 2019 v2 0","suspicion",7,1213,0.295234078447912,0.0592138567258984,0.236020221722014
"915"," DAML FAQ May 2019 v2 0","require",10,3761,0.421762969211303,0.183597127078404,0.238165842132899
"916"," DAML FAQ May 2019 v2 0","trade",7,958,0.295234078447912,0.0467657664826139,0.248468311965298
"917"," DAML FAQ May 2019 v2 0","uk",8,1712,0.337410375369043,0.0835730607706003,0.253837314598442
"918"," DAML FAQ May 2019 v2 0","constitute",7,411,0.295234078447912,0.0200633925097644,0.275170685938148
"919"," DAML FAQ May 2019 v2 0","prohibit",7,296,0.295234078447912,0.014449547890244,0.280784530557668
"920"," DAML FAQ May 2019 v2 0","report",15,7069,0.632644453816955,0.345080587959914,0.287563865857041
"921"," DAML FAQ May 2019 v2 0","inform",8,526,0.337410375369043,0.0256772371292849,0.311733138239758
"922"," DAML FAQ May 2019 v2 0","guidance",9,1233,0.379586672290173,0.0601901775292933,0.31939649476088
"923"," DAML FAQ May 2019 v2 0","email",8,175,0.337410375369043,0.00854280702970505,0.328867568339338
"924"," DAML FAQ May 2019 v2 0","enforcement",10,1156,0.421762969211303,0.0564313424362231,0.36533162677508
"925"," DAML FAQ May 2019 v2 0","suspect",10,986,0.421762969211303,0.0481326156073667,0.373630353603936
"926"," DAML FAQ May 2019 v2 0","notice",10,966,0.421762969211303,0.0471562948039719,0.374606674407331
"927"," DAML FAQ May 2019 v2 0","law",14,4399,0.590468156895825,0.2147417607067,0.375726396189125
"928"," DAML FAQ May 2019 v2 0","act",20,9438,0.843525938422606,0.460725787122036,0.382800151300571
"929"," DAML FAQ May 2019 v2 0","submit",10,582,0.421762969211303,0.0284109353787905,0.393352033832513
"930"," DAML FAQ May 2019 v2 0","contact",10,428,0.421762969211303,0.0208932651926501,0.400869704018653
"931"," DAML FAQ May 2019 v2 0","sars",10,404,0.421762969211303,0.0197216802285762,0.402041288982727
"932"," DAML FAQ May 2019 v2 0","day",11,1033,0.463939266132434,0.0504269694953447,0.413512296637089
"933"," DAML FAQ May 2019 v2 0","disclosure",12,1844,0.506115563053564,0.0900167780730063,0.416098784980558
"934"," DAML FAQ May 2019 v2 0","launder",20,8606,0.843525938422606,0.420110841700809,0.423415096721797
"935"," DAML FAQ May 2019 v2 0","money",20,7170,0.843525938422606,0.350011008017058,0.493514930405548
"936"," DAML FAQ May 2019 v2 0","provide",18,5310,0.759173344580346,0.259213173301336,0.49996017127901
"937"," DAML FAQ May 2019 v2 0","poca",13,301,0.548291859974694,0.0146936280910927,0.533598231883602
"938"," DAML FAQ May 2019 v2 0","offence",16,2717,0.674820750738085,0.132633181141192,0.542187569596893
"939"," DAML FAQ May 2019 v2 0","period",16,1278,0.674820750738085,0.0623868993369317,0.612433851401153
"940"," DAML FAQ May 2019 v2 0","activity",19,3670,0.801349641501476,0.179154867422957,0.622194774078519
"941"," DAML FAQ May 2019 v2 0","property",18,2015,0.759173344580346,0.0983643209420324,0.660809023638313
"942"," DAML FAQ May 2019 v2 0","decision",19,1226,0.801349641501476,0.0598484652481051,0.741501176253371
"943"," DAML FAQ May 2019 v2 0","sar",18,266,0.759173344580346,0.0129850666851517,0.746188277895194
"944"," DAML FAQ May 2019 v2 0","seek",19,625,0.801349641501476,0.0305100251060895,0.770839616395387
"945"," DAML FAQ May 2019 v2 0","criminal",22,2591,0.927878532264867,0.126482360079804,0.801396172185063
"946"," DAML FAQ May 2019 v2 0","request",25,2347,1.05440742302826,0.114571246278387,0.939836176749871
"947"," DAML FAQ May 2019 v2 0","defence",26,283,1.09658371994939,0.0138149393680373,1.08276878058135
"948"," DAML FAQ May 2019 v2 0","reporter",29,226,1.22311261071278,0.0110324250783619,1.21208018563442
"949"," DAML FAQ May 2019 v2 0","nca",49,498,2.06663854913539,0.0243103880045321,2.04232816113085
"950"," DAML FAQ May 2019 v2 0","daml",53,124,2.23534373681991,0.00605318898104815,2.22929054783886
"951"," Digital Identy Booklet","authority",19,4891,0.801349641501476,0.238759252470214,0.562590389031263
"952"," Digital Identy Booklet","information",26,10623,1.09658371994939,0.518572794723181,0.578010925226207
"953"," Digital Identy Booklet","provider",19,1438,0.801349641501476,0.0701974657640906,0.731152175737386
"954"," Digital Identy Booklet","law",23,4399,0.970054829185998,0.2147417607067,0.755313068479297
"955"," Digital Identy Booklet","card",19,555,0.801349641501476,0.0270929022942074,0.774256739207269
"956"," Digital Identy Booklet","access",20,1150,0.843525938422606,0.0561384461952046,0.787387492227402
"957"," Digital Identy Booklet","sector",22,2336,0.927878532264867,0.11403426983652,0.813844262428347
"958"," Digital Identy Booklet","key",20,596,0.843525938422606,0.0290943599411669,0.81443157848144
"959"," Digital Identy Booklet","online",20,193,0.843525938422606,0.00942149575276043,0.834104442669846
"960"," Digital Identy Booklet","time",22,1885,0.927878532264867,0.0920182357199658,0.835860296544901
"961"," Digital Identy Booklet","experience",20,133,0.843525938422606,0.00649253334257584,0.837033405080031
"962"," Digital Identy Booklet","user",20,123,0.843525938422606,0.00600437294087841,0.837521565481728
"963"," Digital Identy Booklet","sign",21,169,0.885702235343737,0.00824991078868659,0.87745232455505
"964"," Digital Identy Booklet","authentication",21,44,0.885702235343737,0.0021479057674687,0.883554329576268
"965"," Digital Identy Booklet","requirement",25,3230,1.05440742302826,0.15767580974827,0.896731613279988
"966"," Digital Identy Booklet","enable",22,468,0.927878532264867,0.0228459067994398,0.905032625465427
"967"," Digital Identy Booklet","verification",25,899,1.05440742302826,0.0438856201125991,1.01052180291566
"968"," Digital Identy Booklet","transaction",32,6766,1.34964150147617,0.330289327788482,1.01935217368769
"969"," Digital Identy Booklet","figure",25,118,1.05440742302826,0.00576029274002969,1.04864713028823
"970"," Digital Identy Booklet","national",27,1700,1.13876001687052,0.0829872682885633,1.05577274858196
"971"," Digital Identy Booklet","mobile",26,64,1.09658371994939,0.00312422657086356,1.09345949337852
"972"," Digital Identy Booklet","government",29,917,1.22311261071278,0.0447643088356545,1.17834830187713
"973"," Digital Identy Booklet","provide",36,5310,1.51834668916069,0.259213173301336,1.25913351585936
"974"," Digital Identy Booklet","individual",33,1880,1.3918177983973,0.0917741555191171,1.30004364287818
"975"," Digital Identy Booklet","client",35,1124,1.47617039223956,0.0548692291507913,1.42130116308877
"976"," Digital Identy Booklet","include",42,5117,1.77140447068747,0.249791677548576,1.5216127931389
"977"," Digital Identy Booklet","solution",37,157,1.56052298608182,0.00766411830664967,1.55285886777517
"978"," Digital Identy Booklet","datum",42,2217,1.77140447068747,0.108225161056321,1.66317930963115
"979"," Digital Identy Booklet","account",47,3958,1.98228595529313,0.193213886991843,1.78907206830128
"980"," Digital Identy Booklet","system",45,1997,1.89793336145086,0.097485632218977,1.80044772923189
"981"," Digital Identy Booklet","document",47,3015,1.98228595529313,0.147180361111776,1.83510559418135
"982"," Digital Identy Booklet","technology",44,278,1.85575706452973,0.0135708591671886,1.84218620536255
"983"," Digital Identy Booklet","identification",46,1866,1.940109658372,0.0910907309567407,1.84901892741525
"984"," Digital Identy Booklet","institution",50,4413,2.10881484605652,0.215425185269076,1.89338966078744
"985"," Digital Identy Booklet","service",55,5536,2.31969633066217,0.270245598379698,2.04945073228247
"986"," Digital Identy Booklet","kyc",49,157,2.06663854913539,0.00766411830664967,2.05897443082874
"987"," Digital Identy Booklet","electronic",53,1395,2.23534373681991,0.0680983760367917,2.16724536078312
"988"," Digital Identy Booklet","country",68,3639,2.86798819063686,0.177641570177695,2.69034662045917
"989"," Digital Identy Booklet","financial",76,7429,3.20539856600591,0.362654362421022,2.84274420358488
"990"," Digital Identy Booklet","region",68,116,2.86798819063686,0.0056626606596902,2.86232552997717
"991"," Digital Identy Booklet","identity",72,2391,3.03669337832138,0.116719152045856,2.91997422627553
"992"," Digital Identy Booklet","process",74,1243,3.12104597216364,0.0606783379309907,3.06036763423265
"993"," Digital Identy Booklet","id",95,127,4.00674820750738,0.00619963710155738,4.00054857040582
"994"," Digital Identy Booklet","bank",116,2841,4.89245044285112,0.13868637012224,4.75376407272888
"995"," Digital Identy Booklet","ekyc",133,133,5.60944749051033,0.00649253334257584,5.60295495716776
"996"," Digital Identy Booklet","arab",143,144,6.03121045972164,0.00702950978444301,6.02418094993719
"997"," Digital Identy Booklet","onboarding",154,187,6.49514972585407,0.00912859951174197,6.48602112634233
"998"," Digital Identy Booklet","signature",165,278,6.9590889919865,0.0135708591671886,6.94551813281931
"999"," Digital Identy Booklet","customer",216,9945,9.11008013496415,0.485475519488095,8.62460461547605
"1000"," Digital Identy Booklet","digital",400,733,16.8705187684521,0.0357821574444217,16.8347366110077
"1001"," EE Money Laundering and Terrorist Financing Prevention Act","purpose",64,3802,2.69928300295234,0.185598584725363,2.51368441822698
"1002"," EE Money Laundering and Terrorist Financing Prevention Act","register",65,4396,2.74145929987347,0.214595312586191,2.52686398728728
"1003"," EE Money Laundering and Terrorist Financing Prevention Act","official",61,899,2.57275411218895,0.0438856201125991,2.52886849207635
"1004"," EE Money Laundering and Terrorist Financing Prevention Act","requirement",65,3230,2.74145929987347,0.15767580974827,2.5837834901252
"1005"," EE Money Laundering and Terrorist Financing Prevention Act","european",64,1381,2.69928300295234,0.0674149514744153,2.63186805147793
"1006"," EE Money Laundering and Terrorist Financing Prevention Act","payment",65,1926,2.74145929987347,0.0940196933669253,2.64743960650655
"1007"," EE Money Laundering and Terrorist Financing Prevention Act","beneficial",66,2481,2.7836355967946,0.121112595661133,2.66252300113347
"1008"," EE Money Laundering and Terrorist Financing Prevention Act","country",68,3639,2.86798819063686,0.177641570177695,2.69034662045917
"1009"," EE Money Laundering and Terrorist Financing Prevention Act","report",72,7069,3.03669337832138,0.345080587959914,2.69161279036147
"1010"," EE Money Laundering and Terrorist Financing Prevention Act","owner",68,2307,2.86798819063686,0.112618604671597,2.75536958596526
"1011"," EE Money Laundering and Terrorist Financing Prevention Act","relate",69,2608,2.91016448755799,0.12731223276269,2.7828522547953
"1012"," EE Money Laundering and Terrorist Financing Prevention Act","property",69,2015,2.91016448755799,0.0983643209420324,2.81180016661596
"1013"," EE Money Laundering and Terrorist Financing Prevention Act","duty",72,608,3.03669337832138,0.0296801524232038,3.00701322589818
"1014"," EE Money Laundering and Terrorist Financing Prevention Act","management",73,1408,3.07886967524251,0.0687329845589983,3.01013669068352
"1015"," EE Money Laundering and Terrorist Financing Prevention Act","document",77,3015,3.24757486292703,0.147180361111776,3.10039450181526
"1016"," EE Money Laundering and Terrorist Financing Prevention Act","credit",76,1688,3.20539856600591,0.0824014758065264,3.12299709019938
"1017"," EE Money Laundering and Terrorist Financing Prevention Act","establish",86,2288,3.62716153521721,0.111691099908372,3.51547043530884
"1018"," EE Money Laundering and Terrorist Financing Prevention Act","authority",91,4891,3.83804301982286,0.238759252470214,3.59928376735265
"1019"," EE Money Laundering and Terrorist Financing Prevention Act","relationship",94,4181,3.96457191058625,0.204099863949696,3.76047204663655
"1020"," EE Money Laundering and Terrorist Financing Prevention Act","legal",97,4354,4.09110080134964,0.212545038899062,3.87855576245058
"1021"," EE Money Laundering and Terrorist Financing Prevention Act","customer",105,9945,4.42851117671868,0.485475519488095,3.94303565723059
"1022"," EE Money Laundering and Terrorist Financing Prevention Act","activity",100,3670,4.21762969211303,0.179154867422957,4.03847482469008
"1023"," EE Money Laundering and Terrorist Financing Prevention Act","business",106,7133,4.47068747363981,0.348204814530778,4.12248265910904
"1024"," EE Money Laundering and Terrorist Financing Prevention Act","risk",110,9650,4.63939266132434,0.471074787638021,4.16831787368631
"1025"," EE Money Laundering and Terrorist Financing Prevention Act","account",105,3958,4.42851117671868,0.193213886991843,4.23529728972684
"1026"," EE Money Laundering and Terrorist Financing Prevention Act","diligence",105,2736,4.42851117671868,0.133560685904417,4.29495049081427
"1027"," EE Money Laundering and Terrorist Financing Prevention Act","terrorist",109,3790,4.5972163644032,0.185012792243326,4.41220357215988
"1028"," EE Money Laundering and Terrorist Financing Prevention Act","due",110,3114,4.63939266132434,0.15201314908858,4.48737951223576
"1029"," EE Money Laundering and Terrorist Financing Prevention Act","launder",117,8606,4.93462673977225,0.420110841700809,4.51451589807144
"1030"," EE Money Laundering and Terrorist Financing Prevention Act","section",116,6931,4.89245044285112,0.33834397441649,4.55410646843463
"1031"," EE Money Laundering and Terrorist Financing Prevention Act","money",117,7170,4.93462673977225,0.350011008017058,4.58461573175519
"1032"," EE Money Laundering and Terrorist Financing Prevention Act","apply",117,4255,4.93462673977225,0.207712250922257,4.72691448884999
"1033"," EE Money Laundering and Terrorist Financing Prevention Act","finance",123,7557,5.18768452129903,0.368902815562749,4.81878170573628
"1034"," EE Money Laundering and Terrorist Financing Prevention Act","provide",121,5310,5.10333192745677,0.259213173301336,4.84411875415543
"1035"," EE Money Laundering and Terrorist Financing Prevention Act","datum",127,2217,5.35638970898355,0.108225161056321,5.24816454792723
"1036"," EE Money Laundering and Terrorist Financing Prevention Act","measure",130,4782,5.48291859974694,0.233438304091712,5.24948029565523
"1037"," EE Money Laundering and Terrorist Financing Prevention Act","service",141,5536,5.94685786587938,0.270245598379698,5.67661226749968
"1038"," EE Money Laundering and Terrorist Financing Prevention Act","institution",144,4413,6.07338675664277,0.215425185269076,5.85796157137369
"1039"," EE Money Laundering and Terrorist Financing Prevention Act","transaction",154,6766,6.49514972585407,0.330289327788482,6.16486039806559
"1040"," EE Money Laundering and Terrorist Financing Prevention Act","information",173,10623,7.29649936735555,0.518572794723181,6.77792657263237
"1041"," EE Money Laundering and Terrorist Financing Prevention Act","intelligence",164,1610,6.91691269506537,0.0785938246732864,6.83831887039209
"1042"," EE Money Laundering and Terrorist Financing Prevention Act","entry",186,455,7.84479122733024,0.0222112982772331,7.82257992905301
"1043"," EE Money Laundering and Terrorist Financing Prevention Act","subsection",201,2585,8.4774356811472,0.126189463838786,8.35124621730841
"1044"," EE Money Laundering and Terrorist Financing Prevention Act","unit",200,1448,8.43525938422606,0.0706856261657881,8.36457375806028
"1045"," EE Money Laundering and Terrorist Financing Prevention Act","force",201,1160,8.4774356811472,0.056626606596902,8.42080907455029
"1046"," EE Money Laundering and Terrorist Financing Prevention Act","oblige",214,1444,9.02572754112189,0.0704903620051091,8.95523717911678
"1047"," EE Money Laundering and Terrorist Financing Prevention Act","entity",222,6577,9.36313791649093,0.321063096196401,9.04207482029453
"1048"," EE Money Laundering and Terrorist Financing Prevention Act","financial",247,7429,10.4175453395192,0.362654362421022,10.0548909770982
"1049"," EE Money Laundering and Terrorist Financing Prevention Act","person",312,16570,13.1590046393927,0.808881785612644,12.35012285378
"1050"," EE Money Laundering and Terrorist Financing Prevention Act","act",328,9438,13.8338253901307,0.460725787122036,13.3730996030087
"1051"," EU Directive  EU  2018 843","transaction",39,6766,1.64487557992408,0.330289327788482,1.3145862521356
"1052"," EU Directive  EU  2018 843","require",39,3761,1.64487557992408,0.183597127078404,1.46127845284568
"1053"," EU Directive  EU  2018 843","person",54,16570,2.27752003374104,0.808881785612644,1.46863824812839
"1054"," EU Directive  EU  2018 843","country",40,3639,1.68705187684521,0.177641570177695,1.50941030666752
"1055"," EU Directive  EU  2018 843","provide",42,5310,1.77140447068747,0.259213173301336,1.51219129738614
"1056"," EU Directive  EU  2018 843","regulation",42,4779,1.77140447068747,0.233291855971202,1.53811261471627
"1057"," EU Directive  EU  2018 843","system",40,1997,1.68705187684521,0.097485632218977,1.58956624462624
"1058"," EU Directive  EU  2018 843","exchange",42,1581,1.77140447068747,0.0771781595083639,1.69422631117911
"1059"," EU Directive  EU  2018 843","purpose",45,3802,1.89793336145086,0.185598584725363,1.7123347767255
"1060"," EU Directive  EU  2018 843","official",43,899,1.8135807676086,0.0438856201125991,1.769695147496
"1061"," EU Directive  EU  2018 843","accordance",45,1932,1.89793336145086,0.0943125896079437,1.80362077184292
"1062"," EU Directive  EU  2018 843","institution",49,4413,2.06663854913539,0.215425185269076,1.85121336386631
"1063"," EU Directive  EU  2018 843","law",49,4399,2.06663854913539,0.2147417607067,1.85189678842869
"1064"," EU Directive  EU  2018 843","fius",47,519,1.98228595529313,0.0253355248480967,1.95695043044503
"1065"," EU Directive  EU  2018 843","report",56,7069,2.3618726275833,0.345080587959914,2.01679203962338
"1066"," EU Directive  EU  2018 843","oblige",53,1444,2.23534373681991,0.0704903620051091,2.1648533748148
"1067"," EU Directive  EU  2018 843","measure",57,4782,2.40404892450443,0.233438304091712,2.17061062041272
"1068"," EU Directive  EU  2018 843","replace",53,218,2.23534373681991,0.010641896757004,2.2247018400629
"1069"," EU Directive  EU  2018 843","access",55,1150,2.31969633066217,0.0561384461952046,2.26355788446696
"1070"," EU Directive  EU  2018 843","launder",64,8606,2.69928300295234,0.420110841700809,2.27917216125153
"1071"," EU Directive  EU  2018 843","commission",58,1544,2.44622522142556,0.0753719660220834,2.37085325540348
"1072"," EU Directive  EU  2018 843","parliament",57,538,2.40404892450443,0.0262630296113218,2.37778589489311
"1073"," EU Directive  EU  2018 843","include",64,5117,2.69928300295234,0.249791677548576,2.44949132540377
"1074"," EU Directive  EU  2018 843","datum",61,2217,2.57275411218895,0.108225161056321,2.46452895113263
"1075"," EU Directive  EU  2018 843","ownership",60,997,2.53057781526782,0.0486695920492339,2.48190822321859
"1076"," EU Directive  EU  2018 843","money",70,7170,2.95234078447912,0.350011008017058,2.60232977646206
"1077"," EU Directive  EU  2018 843","financial",72,7429,3.03669337832138,0.362654362421022,2.67403901590036
"1078"," EU Directive  EU  2018 843","similar",65,766,2.74145929987347,0.0373930867700232,2.70406621310345
"1079"," EU Directive  EU  2018 843","finance",73,7557,3.07886967524251,0.368902815562749,2.70996685967976
"1080"," EU Directive  EU  2018 843","council",66,931,2.7836355967946,0.0454477333980309,2.73818786339657
"1081"," EU Directive  EU  2018 843","arrangement",68,1370,2.86798819063686,0.0668779750325481,2.80111021560431
"1082"," EU Directive  EU  2018 843","refer",72,3179,3.03669337832138,0.155186191699613,2.88150718662177
"1083"," EU Directive  EU  2018 843","register",74,4396,3.12104597216364,0.214595312586191,2.90645065957745
"1084"," EU Directive  EU  2018 843","terrorist",74,3790,3.12104597216364,0.185012792243326,2.93603317992032
"1085"," EU Directive  EU  2018 843","national",73,1700,3.07886967524251,0.0829872682885633,2.99588240695395
"1086"," EU Directive  EU  2018 843","trust",75,1521,3.16322226908477,0.0742491970981793,3.0889730719866
"1087"," EU Directive  EU  2018 843","ensure",76,2364,3.20539856600591,0.115401118961273,3.08999744704463
"1088"," EU Directive  EU  2018 843","eu",76,2038,3.20539856600591,0.0994870898659365,3.10591147613997
"1089"," EU Directive  EU  2018 843","competent",84,1504,3.54280894137495,0.0734193244152937,3.46938961695965
"1090"," EU Directive  EU  2018 843","entity",92,6577,3.88021931674399,0.321063096196401,3.55915622054759
"1091"," EU Directive  EU  2018 843","union",88,786,3.71151412905947,0.0383694075734181,3.67314472148605
"1092"," EU Directive  EU  2018 843","beneficial",93,2481,3.92239561366512,0.121112595661133,3.80128301800399
"1093"," EU Directive  EU  2018 843","paragraph",111,4943,4.68156895824547,0.24129768655904,4.44027127168643
"1094"," EU Directive  EU  2018 843","follow",114,2423,4.80809784900886,0.118281265331288,4.68981658367757
"1095"," EU Directive  EU  2018 843","european",113,1381,4.76592155208773,0.0674149514744153,4.69850660061331
"1096"," EU Directive  EU  2018 843","directive",128,1787,5.39856600590468,0.087234263783331,5.31133174212135
"1097"," EU Directive  EU  2018 843","authority",132,4891,5.5672711935892,0.238759252470214,5.32851194111899
"1098"," EU Directive  EU  2018 843","legal",133,4354,5.60944749051033,0.212545038899062,5.39690245161127
"1099"," EU Directive  EU  2018 843","article",179,4588,7.54955714888233,0.223967992298782,7.32558915658355
"1100"," EU Directive  EU  2018 843","information",190,10623,8.01349641501476,0.518572794723181,7.49492362029158
"1101"," EU EBA consultation on draft Guidelines on AML CTF risk factors February 2020","money",86,7170,3.62716153521721,0.350011008017058,3.27715052720015
"1102"," EU EBA consultation on draft Guidelines on AML CTF risk factors February 2020","party",82,1849,3.45845634753269,0.0902608582738551,3.36819548925883
"1103"," EU EBA consultation on draft Guidelines on AML CTF risk factors February 2020","investment",82,1031,3.45845634753269,0.0503293374150052,3.40812701011768
"1104"," EU EBA consultation on draft Guidelines on AML CTF risk factors February 2020","correspondent",88,810,3.71151412905947,0.0395409925374919,3.67197313652198
"1105"," EU EBA consultation on draft Guidelines on AML CTF risk factors February 2020","monitor",89,1660,3.7536904259806,0.0810346266817736,3.67265579929883
"1106"," EU EBA consultation on draft Guidelines on AML CTF risk factors February 2020","respondent",90,622,3.79586672290173,0.0303635769855802,3.76550314591615
"1107"," EU EBA consultation on draft Guidelines on AML CTF risk factors February 2020","due",93,3114,3.92239561366512,0.15201314908858,3.77038246457654
"1108"," EU EBA consultation on draft Guidelines on AML CTF risk factors February 2020","purpose",94,3802,3.96457191058625,0.185598584725363,3.77897332586089
"1109"," EU EBA consultation on draft Guidelines on AML CTF risk factors February 2020","set",98,2069,4.13327709827077,0.101000387111199,4.03227671115957
"1110"," EU EBA consultation on draft Guidelines on AML CTF risk factors February 2020","increase",97,842,4.09110080134964,0.0411031058229237,4.04999769552672
"1111"," EU EBA consultation on draft Guidelines on AML CTF risk factors February 2020","source",100,1379,4.21762969211303,0.0673173193940758,4.15031237271896
"1112"," EU EBA consultation on draft Guidelines on AML CTF risk factors February 2020","provide",115,5310,4.85027414592999,0.259213173301336,4.59106097262865
"1113"," EU EBA consultation on draft Guidelines on AML CTF risk factors February 2020","bank",117,2841,4.93462673977225,0.13868637012224,4.79594036965001
"1114"," EU EBA consultation on draft Guidelines on AML CTF risk factors February 2020","follow",120,2423,5.06115563053564,0.118281265331288,4.94287436520435
